"CommonName","Year","Count","CountPartyHour","PartyHours"
"Dark-eyed Junco",1988,12,0.258064516129032,46.5
"Dark-eyed Junco",1989,128.5,4.28333333333333,30
"Dark-eyed Junco",1990,19.5,0.475609756097561,41
"Dark-eyed Junco",1991,38,0.808510638297872,47
"Dark-eyed Junco",1992,15.5,0.31,50
"Dark-eyed Junco",1993,8,0.177777777777778,45
"Dark-eyed Junco",1994,127,3.90769230769231,32.5
"Dark-eyed Junco",1995,11,0.309859154929577,35.5
"Dark-eyed Junco",1996,18.5,0.344988344988345,53.625
"Dark-eyed Junco",1997,14,0.277227722772277,50.5
"Dark-eyed Junco",1998,89.5,2.21671826625387,40.375
"Dark-eyed Junco",1999,1,0.0323886639676113,30.875
"Dark-eyed Junco",2000,84,2.92173913043478,28.75
"Dark-eyed Junco",2001,0,0,32
"Dark-eyed Junco",2002,23.5,0.56422569027611,41.65
"Dark-eyed Junco",2003,11.5,0.244031830238727,47.125
"Dark-eyed Junco",2004,6,0.206896551724138,29
"Dark-eyed Junco",2005,8.5,0.336633663366337,25.25
"Dark-eyed Junco",2006,45,0.871670702179177,51.625
"Dark-eyed Junco",2007,12,0.334494773519164,35.875
"Dark-eyed Junco",2008,72.5,2.41666666666667,30
"Dark-eyed Junco",2009,66.5,1.86666666666667,35.625
"Dark-eyed Junco",2010,14,0.303523035230352,46.125
"Dark-eyed Junco",2011,128,2.78715296679369,45.925
"Dark-eyed Junco",2012,22.5,0.50561797752809,44.5
"Dark-eyed Junco",2013,38.5,0.902167545401289,42.675
"Dark-eyed Junco",2014,2,0.0380952380952381,52.5
"Dark-eyed Junco",2015,128,2.25849139832378,56.675
"Dark-eyed Junco",2016,21,0.750670241286863,27.975
"Dark-eyed Junco",2017,103.5,2.5480059084195,40.62
"Dark-eyed Junco",2018,10,0.260078023407022,38.45
"Dark-eyed Junco",2019,70.5,1.58551669852693,44.465
"Dark-eyed Junco",2020,35,0.612369871402327,57.155
"Dark-eyed Junco",2021,29,0.516014234875445,56.2
"Dickcissel",1971,0,0,37
"Dickcissel",1972,1,0.0186915887850467,53.5
"Dickcissel",1973,1,0.0222222222222222,45
"Dickcissel",1974,0,0,49.5
"Dickcissel",1975,0,0,37
"Dickcissel",1976,1,0.0134680134680135,74.25
"Dickcissel",1977,0,0,71.5
"Dickcissel",1978,0,0,73
"Dickcissel",1979,0,0,73.25
"Dickcissel",1980,0,0,74
"Dickcissel",1981,0,0,80.25
"Dickcissel",1982,0,0,61.9
"Dickcissel",1983,0,0,72.75
"Dickcissel",1984,0,0,41
"Dickcissel",1985,0,0,36.5
"Dickcissel",1986,0,0,53.25
"Dickcissel",1987,0,0,36.5
"Dickcissel",1988,0,0,46.5
"Dickcissel",1989,0,0,30
"Dickcissel",1990,0,0,41
"Dickcissel",1991,0,0,47
"Dickcissel",1992,0,0,50
"Dickcissel",1993,0,0,45
"Dickcissel",1994,0,0,32.5
"Dickcissel",1995,0,0,35.5
"Dickcissel",1996,0,0,53.625
"Dickcissel",1997,0,0,50.5
"Dickcissel",1998,0,0,40.375
"Dickcissel",1999,0,0,30.875
"Dickcissel",2000,0,0,28.75
"Dickcissel",2002,0,0,41.65
"Dickcissel",2003,0,0,47.125
"Dickcissel",2004,0,0,29
"Dickcissel",2005,0,0,25.25
"Dickcissel",2006,0,0,51.625
"Dickcissel",2007,0,0,35.875
"Dickcissel",2008,0,0,30
"Dickcissel",2009,0,0,35.625
"Dickcissel",2010,0,0,46.125
"Dickcissel",2011,0,0,45.925
"Dickcissel",2012,0,0,44.5
"Dickcissel",2013,0,0,42.675
"Dickcissel",2014,0,0,52.5
"Dickcissel",2015,0,0,56.675
"Dickcissel",2016,0,0,27.975
"Dickcissel",2017,0,0,40.62
"Dickcissel",2018,0,0,38.45
"Dickcissel",2019,0,0,44.465
"Dickcissel",2020,0,0,57.155
"Dickcissel",2001,0,0,32
"Dickcissel",2021,0,0,56.2
"Double-crested Cormorant",1971,0,0,37
"Double-crested Cormorant",1972,0,0,53.5
"Double-crested Cormorant",1973,0,0,45
"Double-crested Cormorant",1974,0,0,49.5
"Double-crested Cormorant",1975,0,0,37
"Double-crested Cormorant",1976,0,0,74.25
"Double-crested Cormorant",1977,0,0,71.5
"Double-crested Cormorant",1978,0,0,73
"Double-crested Cormorant",1979,0,0,73.25
"Double-crested Cormorant",1980,0,0,74
"Double-crested Cormorant",1981,0,0,80.25
"Double-crested Cormorant",1982,0.5,0.00807754442649435,61.9
"Double-crested Cormorant",1983,0,0,72.75
"Double-crested Cormorant",1984,0,0,41
"Double-crested Cormorant",1985,0,0,36.5
"Double-crested Cormorant",1986,0,0,53.25
"Double-crested Cormorant",1987,0,0,36.5
"Double-crested Cormorant",1988,0,0,46.5
"Double-crested Cormorant",1989,0,0,30
"Double-crested Cormorant",1990,0,0,41
"Double-crested Cormorant",1991,1,0.0212765957446809,47
"Double-crested Cormorant",1992,0,0,50
"Double-crested Cormorant",1993,0,0,45
"Double-crested Cormorant",1994,1.5,0.0461538461538462,32.5
"Double-crested Cormorant",1995,0,0,35.5
"Double-crested Cormorant",1996,0,0,53.625
"Double-crested Cormorant",1997,0,0,50.5
"Double-crested Cormorant",1998,0,0,40.375
"Double-crested Cormorant",1999,0,0,30.875
"Double-crested Cormorant",2000,4,0.139130434782609,28.75
"Double-crested Cormorant",2001,0,0,32
"Double-crested Cormorant",2002,12,0.288115246098439,41.65
"Double-crested Cormorant",2003,0,0,47.125
"Double-crested Cormorant",2004,0,0,29
"Double-crested Cormorant",2005,0,0,25.25
"Double-crested Cormorant",2006,0,0,51.625
"Double-crested Cormorant",2007,0,0,35.875
"Double-crested Cormorant",2008,0,0,30
"Double-crested Cormorant",2009,0,0,35.625
"Double-crested Cormorant",2010,0,0,46.125
"Double-crested Cormorant",2011,0,0,45.925
"Double-crested Cormorant",2012,1.5,0.0337078651685393,44.5
"Double-crested Cormorant",2013,0,0,42.675
"Double-crested Cormorant",2014,3.5,0.0666666666666667,52.5
"Double-crested Cormorant",2015,1.5,0.0264666960741067,56.675
"Double-crested Cormorant",2016,0,0,27.975
"Double-crested Cormorant",2017,0,0,40.62
"Double-crested Cormorant",2018,1,0.0260078023407022,38.45
"Double-crested Cormorant",2019,0,0,44.465
"Double-crested Cormorant",2020,34,0.594873589362261,57.155
"Double-crested Cormorant",2021,0,0,56.2
"Dovekie",1971,4.5,0.121621621621622,37
"Dovekie",1972,5.5,0.102803738317757,53.5
"Dovekie",1973,0,0,45
"Dovekie",1974,2,0.0404040404040404,49.5
"Dovekie",1975,0,0,37
"Dovekie",1976,0.5,0.00673400673400673,74.25
"Dovekie",1977,0,0,71.5
"Dovekie",1978,0,0,73
"Dovekie",1979,0,0,73.25
"Dovekie",1980,1,0.0135135135135135,74
"Dovekie",1981,0,0,80.25
"Dovekie",1982,0.5,0.00807754442649435,61.9
"Dovekie",1983,0,0,72.75
"Dovekie",1984,0,0,41
"Dovekie",1985,0.5,0.0136986301369863,36.5
"Dovekie",1986,0,0,53.25
"Dovekie",1987,0,0,36.5
"Dovekie",1988,0,0,46.5
"Dovekie",1989,0,0,30
"Dovekie",1990,0.5,0.0121951219512195,41
"Dovekie",1991,0,0,47
"Dovekie",1992,0,0,50
"Dovekie",1993,0.5,0.0111111111111111,45
"Dovekie",1994,0.5,0.0153846153846154,32.5
"Dovekie",1995,0,0,35.5
"Dovekie",1996,0,0,53.625
"Dovekie",1997,0.5,0.0099009900990099,50.5
"Dovekie",1998,0,0,40.375
"Dovekie",1999,0,0,30.875
"Dovekie",2000,0,0,28.75
"Dovekie",2001,0,0,32
"Dovekie",2002,0,0,41.65
"Dovekie",2003,0,0,47.125
"Dovekie",2004,0.5,0.0172413793103448,29
"Dovekie",2005,0,0,25.25
"Dovekie",2006,0,0,51.625
"Dovekie",2007,0,0,35.875
"Dovekie",2008,0,0,30
"Dovekie",2009,0,0,35.625
"Dovekie",2010,0,0,46.125
"Dovekie",2011,0,0,45.925
"Dovekie",2012,0.5,0.0112359550561798,44.5
"Dovekie",2013,0,0,42.675
"Dovekie",2014,0,0,52.5
"Dovekie",2015,0,0,56.675
"Dovekie",2016,0,0,27.975
"Dovekie",2017,0,0,40.62
"Dovekie",2018,1.5,0.0390117035110533,38.45
"Dovekie",2019,0,0,44.465
"Dovekie",2020,0,0,57.155
"Dovekie",2021,0,0,56.2
"Downy Woodpecker",1971,18,0.486486486486487,37
"Downy Woodpecker",1972,28.5,0.532710280373832,53.5
"Downy Woodpecker",1973,10.5,0.233333333333333,45
"Downy Woodpecker",1974,38,0.767676767676768,49.5
"Downy Woodpecker",1975,12.5,0.337837837837838,37
"Downy Woodpecker",1976,14.5,0.195286195286195,74.25
"Downy Woodpecker",1977,19,0.265734265734266,71.5
"Downy Woodpecker",1978,27.5,0.376712328767123,73
"Downy Woodpecker",1979,22,0.300341296928328,73.25
"Downy Woodpecker",1980,40.5,0.547297297297297,74
"Downy Woodpecker",1981,33,0.411214953271028,80.25
"Downy Woodpecker",1982,40,0.646203554119548,61.9
"Downy Woodpecker",1983,36.5,0.501718213058419,72.75
"Downy Woodpecker",1984,11,0.268292682926829,41
"Downy Woodpecker",1985,11,0.301369863013699,36.5
"Downy Woodpecker",1986,19.5,0.366197183098592,53.25
"Downy Woodpecker",1987,15.5,0.424657534246575,36.5
"Downy Woodpecker",1988,32,0.688172043010753,46.5
"Downy Woodpecker",1989,20.5,0.683333333333333,30
"Downy Woodpecker",1990,16,0.390243902439024,41
"Downy Woodpecker",1991,13.5,0.287234042553192,47
"Downy Woodpecker",1992,21,0.42,50
"Downy Woodpecker",1993,14.5,0.322222222222222,45
"Downy Woodpecker",1994,21.5,0.661538461538462,32.5
"Downy Woodpecker",1995,11.5,0.323943661971831,35.5
"Downy Woodpecker",1996,15,0.27972027972028,53.625
"Downy Woodpecker",1997,9.5,0.188118811881188,50.5
"Downy Woodpecker",1998,16.5,0.408668730650155,40.375
"Downy Woodpecker",1999,11,0.356275303643725,30.875
"Downy Woodpecker",2000,5,0.173913043478261,28.75
"Downy Woodpecker",2001,1,0.03125,32
"Downy Woodpecker",2002,21.5,0.516206482593037,41.65
"Downy Woodpecker",2003,6.5,0.137931034482759,47.125
"Downy Woodpecker",2004,9,0.310344827586207,29
"Downy Woodpecker",2005,9.5,0.376237623762376,25.25
"Downy Woodpecker",2006,13.5,0.261501210653753,51.625
"Downy Woodpecker",2007,11.5,0.320557491289199,35.875
"Downy Woodpecker",2008,9,0.3,30
"Downy Woodpecker",2009,11.5,0.32280701754386,35.625
"Downy Woodpecker",2010,12,0.260162601626016,46.125
"Downy Woodpecker",2011,13,0.283070223189984,45.925
"Downy Woodpecker",2012,9.5,0.213483146067416,44.5
"Downy Woodpecker",2013,13,0.304628002343292,42.675
"Downy Woodpecker",2014,11,0.20952380952381,52.5
"Downy Woodpecker",2015,12.5,0.220555800617556,56.675
"Downy Woodpecker",2016,5.5,0.196604110813226,27.975
"Downy Woodpecker",2017,8,0.196947316592811,40.62
"Downy Woodpecker",2018,11,0.286085825747724,38.45
"Downy Woodpecker",2019,5.5,0.123692792083661,44.465
"Downy Woodpecker",2020,24,0.419910768961596,57.155
"Downy Woodpecker",2021,20,0.355871886120996,56.2
"Dunlin",1971,0,0,37
"Dunlin",1972,0,0,53.5
"Dunlin",1973,0,0,45
"Dunlin",1974,0,0,49.5
"Dunlin",1975,0,0,37
"Dunlin",1976,0,0,74.25
"Dunlin",1977,0,0,71.5
"Dunlin",1978,0,0,73
"Dunlin",1979,1,0.0136518771331058,73.25
"Dunlin",1980,0,0,74
"Dunlin",1981,0,0,80.25
"Dunlin",1982,0,0,61.9
"Dunlin",1983,0,0,72.75
"Dunlin",1984,0,0,41
"Dunlin",1985,0,0,36.5
"Dunlin",1986,0,0,53.25
"Dunlin",1987,0,0,36.5
"Dunlin",1988,0,0,46.5
"Dunlin",1989,0,0,30
"Dunlin",1990,0,0,41
"Dunlin",1991,0,0,47
"Dunlin",1992,0,0,50
"Dunlin",1993,0,0,45
"Dunlin",1994,0,0,32.5
"Dunlin",1995,0,0,35.5
"Dunlin",1996,0,0,53.625
"Dunlin",1997,0,0,50.5
"Dunlin",1998,0,0,40.375
"Dunlin",1999,0,0,30.875
"Dunlin",2000,0,0,28.75
"Dunlin",2002,0,0,41.65
"Dunlin",2003,0,0,47.125
"Dunlin",2004,0,0,29
"Dunlin",2005,0,0,25.25
"Dunlin",2006,0,0,51.625
"Dunlin",2007,0,0,35.875
"Dunlin",2008,0,0,30
"Dunlin",2009,0,0,35.625
"Dunlin",2010,0,0,46.125
"Dunlin",2011,0,0,45.925
"Dunlin",2012,0,0,44.5
"Dunlin",2013,0,0,42.675
"Dunlin",2014,0,0,52.5
"Dunlin",2015,0,0,56.675
"Dunlin",2016,0,0,27.975
"Dunlin",2017,0,0,40.62
"Dunlin",2018,0,0,38.45
"Dunlin",2019,0,0,44.465
"Dunlin",2020,0,0,57.155
"Dunlin",2001,0,0,32
"Dunlin",2021,0,0,56.2
"Eastern Meadowlark",1971,0,0,37
"Eastern Meadowlark",1972,0,0,53.5
"Eastern Meadowlark",1973,2.5,0.0555555555555556,45
"Eastern Meadowlark",1974,0,0,49.5
"Eastern Meadowlark",1975,0.5,0.0135135135135135,37
"Eastern Meadowlark",1976,0,0,74.25
"Eastern Meadowlark",1977,0,0,71.5
"Eastern Meadowlark",1978,0,0,73
"Eastern Meadowlark",1979,0,0,73.25
"Eastern Meadowlark",1980,0,0,74
"Eastern Meadowlark",1981,0,0,80.25
"Eastern Meadowlark",1982,0,0,61.9
"Eastern Meadowlark",1983,0,0,72.75
"Eastern Meadowlark",1984,0,0,41
"Eastern Meadowlark",1985,0,0,36.5
"Eastern Meadowlark",1986,0,0,53.25
"Eastern Meadowlark",1987,0,0,36.5
"Eastern Meadowlark",1988,0,0,46.5
"Eastern Meadowlark",1989,0,0,30
"Eastern Meadowlark",1990,0,0,41
"Eastern Meadowlark",1991,0,0,47
"Eastern Meadowlark",1992,0,0,50
"Eastern Meadowlark",1993,0,0,45
"Eastern Meadowlark",1994,0,0,32.5
"Eastern Meadowlark",1995,0,0,35.5
"Eastern Meadowlark",1996,0,0,53.625
"Eastern Meadowlark",1997,0,0,50.5
"Eastern Meadowlark",1998,0,0,40.375
"Eastern Meadowlark",1999,0,0,30.875
"Eastern Meadowlark",2000,0,0,28.75
"Eastern Meadowlark",2001,0,0,32
"Eastern Meadowlark",2002,0,0,41.65
"Eastern Meadowlark",2003,0,0,47.125
"Eastern Meadowlark",2004,0,0,29
"Eastern Meadowlark",2005,0,0,25.25
"Eastern Meadowlark",2006,0,0,51.625
"Eastern Meadowlark",2007,0,0,35.875
"Eastern Meadowlark",2008,0,0,30
"Eastern Meadowlark",2009,0,0,35.625
"Eastern Meadowlark",2010,0,0,46.125
"Eastern Meadowlark",2011,0,0,45.925
"Eastern Meadowlark",2012,0,0,44.5
"Eastern Meadowlark",2013,0,0,42.675
"Eastern Meadowlark",2014,0,0,52.5
"Eastern Meadowlark",2015,0,0,56.675
"Eastern Meadowlark",2016,0,0,27.975
"Eastern Meadowlark",2017,0,0,40.62
"Eastern Meadowlark",2018,0,0,38.45
"Eastern Meadowlark",2019,0,0,44.465
"Eastern Meadowlark",2020,0,0,57.155
"Eastern Meadowlark",2021,0,0,56.2
"Eastern Phoebe",2021,1,0.0177935943060498,56.2
"Eastern Phoebe",1971,0,0,37
"Eastern Phoebe",1972,0,0,53.5
"Eastern Phoebe",1973,0,0,45
"Eastern Phoebe",1974,0,0,49.5
"Eastern Phoebe",1975,0,0,37
"Eastern Phoebe",1976,0,0,74.25
"Eastern Phoebe",1977,0,0,71.5
"Eastern Phoebe",1978,0,0,73
"Eastern Phoebe",1979,0,0,73.25
"Eastern Phoebe",1980,0,0,74
"Eastern Phoebe",1981,0,0,80.25
"Eastern Phoebe",1982,0,0,61.9
"Eastern Phoebe",1983,0,0,72.75
"Eastern Phoebe",1984,0,0,41
"Eastern Phoebe",1985,0,0,36.5
"Eastern Phoebe",1986,0,0,53.25
"Eastern Phoebe",1987,0,0,36.5
"Eastern Phoebe",1988,0,0,46.5
"Eastern Phoebe",1989,0,0,30
"Eastern Phoebe",1990,0,0,41
"Eastern Phoebe",1991,0,0,47
"Eastern Phoebe",1992,0,0,50
"Eastern Phoebe",1993,0,0,45
"Eastern Phoebe",1994,0,0,32.5
"Eastern Phoebe",1995,0,0,35.5
"Eastern Phoebe",1996,0,0,53.625
"Eastern Phoebe",1997,0,0,50.5
"Eastern Phoebe",1998,0,0,40.375
"Eastern Phoebe",1999,0,0,30.875
"Eastern Phoebe",2000,0,0,28.75
"Eastern Phoebe",2001,0,0,32
"Eastern Phoebe",2002,0,0,41.65
"Eastern Phoebe",2003,0,0,47.125
"Eastern Phoebe",2004,0,0,29
"Eastern Phoebe",2005,0,0,25.25
"Eastern Phoebe",2006,0,0,51.625
"Eastern Phoebe",2007,0,0,35.875
"Eastern Phoebe",2008,0,0,30
"Eastern Phoebe",2009,0,0,35.625
"Eastern Phoebe",2010,0,0,46.125
"Eastern Phoebe",2011,0,0,45.925
"Eastern Phoebe",2012,0,0,44.5
"Eastern Phoebe",2013,0,0,42.675
"Eastern Phoebe",2014,0,0,52.5
"Eastern Phoebe",2015,0,0,56.675
"Eastern Phoebe",2016,0,0,27.975
"Eastern Phoebe",2017,0,0,40.62
"Eastern Phoebe",2018,0,0,38.45
"Eastern Phoebe",2019,0,0,44.465
"Eastern Phoebe",2020,0,0,57.155
"Eastern Towhee",1971,1.5,0.0405405405405405,37
"Eastern Towhee",1972,0,0,53.5
"Eastern Towhee",1973,0.5,0.0111111111111111,45
"Eastern Towhee",1974,0,0,49.5
"Eastern Towhee",1975,0,0,37
"Eastern Towhee",1976,0.5,0.00673400673400673,74.25
"Eastern Towhee",1977,0,0,71.5
"Eastern Towhee",1978,0.5,0.00684931506849315,73
"Eastern Towhee",1979,0,0,73.25
"Eastern Towhee",1980,0,0,74
"Eastern Towhee",1981,0,0,80.25
"Eastern Towhee",1982,0.5,0.00807754442649435,61.9
"Eastern Towhee",1983,0,0,72.75
"Eastern Towhee",1984,0,0,41
"Eastern Towhee",1985,0,0,36.5
"Eastern Towhee",1986,0,0,53.25
"Eastern Towhee",1987,0.5,0.0136986301369863,36.5
"Eastern Towhee",1988,0,0,46.5
"Eastern Towhee",1989,0,0,30
"Eastern Towhee",1990,0,0,41
"Eastern Towhee",1991,0,0,47
"Eastern Towhee",1992,0,0,50
"Eastern Towhee",1993,0,0,45
"Eastern Towhee",1994,0,0,32.5
"Eastern Towhee",1995,0,0,35.5
"Eastern Towhee",1996,0,0,53.625
"Eastern Towhee",1997,0,0,50.5
"Eastern Towhee",1998,0,0,40.375
"Eastern Towhee",1999,0,0,30.875
"Eastern Towhee",2000,0,0,28.75
"Eastern Towhee",2001,0,0,32
"Eastern Towhee",2002,0,0,41.65
"Eastern Towhee",2003,0,0,47.125
"Eastern Towhee",2004,0,0,29
"Eastern Towhee",2005,0,0,25.25
"Eastern Towhee",2006,0,0,51.625
"Eastern Towhee",2007,0,0,35.875
"Eastern Towhee",2008,0,0,30
"Eastern Towhee",2009,0,0,35.625
"Eastern Towhee",2010,0,0,46.125
"Eastern Towhee",2011,0,0,45.925
"Eastern Towhee",2012,0,0,44.5
"Eastern Towhee",2013,0,0,42.675
"Eastern Towhee",2014,0,0,52.5
"Eastern Towhee",2015,0,0,56.675
"Eastern Towhee",2016,0,0,27.975
"Eastern Towhee",2017,0,0,40.62
"Eastern Towhee",2018,0,0,38.45
"Eastern Towhee",2019,0,0,44.465
"Eastern Towhee",2020,0,0,57.155
"Eastern Towhee",2021,0,0,56.2
"Eurasian Wigeon",1971,0,0,37
"Eurasian Wigeon",1972,0,0,53.5
"Eurasian Wigeon",1973,0,0,45
"Eurasian Wigeon",1974,0,0,49.5
"Eurasian Wigeon",1975,0,0,37
"Eurasian Wigeon",1976,0,0,74.25
"Eurasian Wigeon",1977,0,0,71.5
"Eurasian Wigeon",1978,0,0,73
"Eurasian Wigeon",1979,0,0,73.25
"Eurasian Wigeon",1980,0,0,74
"Eurasian Wigeon",1981,1,0.0124610591900312,80.25
"Eurasian Wigeon",1982,0,0,61.9
"Eurasian Wigeon",1983,0,0,72.75
"Eurasian Wigeon",1984,0,0,41
"Eurasian Wigeon",1985,0,0,36.5
"Eurasian Wigeon",1986,0,0,53.25
"Eurasian Wigeon",1987,0,0,36.5
"Eurasian Wigeon",1988,0,0,46.5
"Eurasian Wigeon",1989,0,0,30
"Eurasian Wigeon",1990,0,0,41
"Eurasian Wigeon",1991,0,0,47
"Eurasian Wigeon",1992,0,0,50
"Eurasian Wigeon",1993,0,0,45
"Eurasian Wigeon",1994,0,0,32.5
"Eurasian Wigeon",1995,0,0,35.5
"Eurasian Wigeon",1996,0,0,53.625
"Eurasian Wigeon",1997,0,0,50.5
"Eurasian Wigeon",1998,0,0,40.375
"Eurasian Wigeon",1999,0,0,30.875
"Eurasian Wigeon",2000,0,0,28.75
"Eurasian Wigeon",2002,0,0,41.65
"Eurasian Wigeon",2003,0,0,47.125
"Eurasian Wigeon",2004,0,0,29
"Eurasian Wigeon",2005,0,0,25.25
"Eurasian Wigeon",2006,0,0,51.625
"Eurasian Wigeon",2007,0,0,35.875
"Eurasian Wigeon",2008,0,0,30
"Eurasian Wigeon",2009,0,0,35.625
"Eurasian Wigeon",2010,0,0,46.125
"Eurasian Wigeon",2011,0,0,45.925
"Eurasian Wigeon",2012,0,0,44.5
"Eurasian Wigeon",2013,0,0,42.675
"Eurasian Wigeon",2014,0,0,52.5
"Eurasian Wigeon",2015,1,0.0176444640494045,56.675
"Eurasian Wigeon",2016,0,0,27.975
"Eurasian Wigeon",2017,0,0,40.62
"Eurasian Wigeon",2018,0,0,38.45
"Eurasian Wigeon",2019,0,0,44.465
"Eurasian Wigeon",2020,0,0,57.155
"Eurasian Wigeon",2001,0,0,32
"Eurasian Wigeon",2021,0,0,56.2
"European Starling",1971,154.5,4.17567567567568,37
"European Starling",1972,51,0.953271028037383,53.5
"European Starling",1973,66.5,1.47777777777778,45
"European Starling",1974,86,1.73737373737374,49.5
"European Starling",1975,155,4.18918918918919,37
"European Starling",1976,56,0.754208754208754,74.25
"European Starling",1977,101.5,1.41958041958042,71.5
"European Starling",1978,120,1.64383561643836,73
"European Starling",1979,164.5,2.2457337883959,73.25
"European Starling",1980,125.5,1.69594594594595,74
"European Starling",1981,226,2.81619937694704,80.25
"European Starling",1982,119,1.92245557350565,61.9
"European Starling",1983,138.5,1.90378006872852,72.75
"European Starling",1984,98.5,2.40243902439024,41
"European Starling",1985,98,2.68493150684932,36.5
"European Starling",1986,139.5,2.61971830985915,53.25
"European Starling",1987,74.5,2.04109589041096,36.5
"European Starling",1988,107,2.3010752688172,46.5
"European Starling",1989,110.5,3.68333333333333,30
"European Starling",1990,72.5,1.76829268292683,41
"European Starling",1991,127,2.70212765957447,47
"European Starling",1992,253,5.06,50
"European Starling",1993,273,6.06666666666667,45
"European Starling",1994,202.5,6.23076923076923,32.5
"European Starling",1995,303.5,8.54929577464789,35.5
"European Starling",1996,195,3.63636363636364,53.625
"European Starling",1997,131,2.59405940594059,50.5
"European Starling",1998,83,2.05572755417957,40.375
"European Starling",1999,92.5,2.99595141700405,30.875
"European Starling",2000,194.5,6.76521739130435,28.75
"European Starling",2001,124,3.875,32
"European Starling",2002,88.5,2.12484993997599,41.65
"European Starling",2003,104.5,2.21750663129973,47.125
"European Starling",2004,60,2.06896551724138,29
"European Starling",2005,63,2.4950495049505,25.25
"European Starling",2006,43,0.832929782082324,51.625
"European Starling",2007,4.5,0.125435540069686,35.875
"European Starling",2008,36,1.2,30
"European Starling",2009,53,1.48771929824561,35.625
"European Starling",2010,51.5,1.11653116531165,46.125
"European Starling",2011,90.5,1.97060424605335,45.925
"European Starling",2012,37,0.831460674157303,44.5
"European Starling",2013,17,0.398359695371998,42.675
"European Starling",2014,51.5,0.980952380952381,52.5
"European Starling",2015,85,1.49977944419938,56.675
"European Starling",2016,66.5,2.37712243074173,27.975
"European Starling",2017,76.5,1.88330871491876,40.62
"European Starling",2018,67,1.74252275682705,38.45
"European Starling",2019,30,0.674687956819971,44.465
"European Starling",2020,47,0.822325255883125,57.155
"European Starling",2021,105.5,1.87722419928826,56.2
"Evening Grosbeak",1971,160,4.32432432432432,37
"Evening Grosbeak",1972,47.5,0.88785046728972,53.5
"Evening Grosbeak",1973,22,0.488888888888889,45
"Evening Grosbeak",1974,189.5,3.82828282828283,49.5
"Evening Grosbeak",1975,36,0.972972972972973,37
"Evening Grosbeak",1976,245.5,3.30639730639731,74.25
"Evening Grosbeak",1977,108.5,1.51748251748252,71.5
"Evening Grosbeak",1978,277.5,3.8013698630137,73
"Evening Grosbeak",1979,192,2.62116040955631,73.25
"Evening Grosbeak",1980,114,1.54054054054054,74
"Evening Grosbeak",1981,167,2.0809968847352,80.25
"Evening Grosbeak",1982,87.5,1.41357027463651,61.9
"Evening Grosbeak",1983,260,3.57388316151203,72.75
"Evening Grosbeak",1984,97.5,2.3780487804878,41
"Evening Grosbeak",1985,109.5,3,36.5
"Evening Grosbeak",1986,301,5.65258215962441,53.25
"Evening Grosbeak",1987,100.5,2.75342465753425,36.5
"Evening Grosbeak",1988,43,0.924731182795699,46.5
"Evening Grosbeak",1989,41.5,1.38333333333333,30
"Evening Grosbeak",1990,33.5,0.817073170731707,41
"Evening Grosbeak",1991,101,2.14893617021277,47
"Evening Grosbeak",1992,29,0.58,50
"Evening Grosbeak",1993,55,1.22222222222222,45
"Evening Grosbeak",1994,0,0,32.5
"Evening Grosbeak",1995,6.5,0.183098591549296,35.5
"Evening Grosbeak",1996,0,0,53.625
"Evening Grosbeak",1997,9,0.178217821782178,50.5
"Evening Grosbeak",1998,0,0,40.375
"Evening Grosbeak",1999,0,0,30.875
"Evening Grosbeak",2000,0,0,28.75
"Evening Grosbeak",2001,0,0,32
"Evening Grosbeak",2002,0,0,41.65
"Evening Grosbeak",2003,0,0,47.125
"Evening Grosbeak",2004,0,0,29
"Evening Grosbeak",2005,0,0,25.25
"Evening Grosbeak",2006,0,0,51.625
"Evening Grosbeak",2007,8.5,0.236933797909408,35.875
"Evening Grosbeak",2008,17.5,0.583333333333333,30
"Evening Grosbeak",2009,0,0,35.625
"Evening Grosbeak",2010,0,0,46.125
"Evening Grosbeak",2011,0,0,45.925
"Evening Grosbeak",2012,0,0,44.5
"Evening Grosbeak",2013,0,0,42.675
"Evening Grosbeak",2014,0,0,52.5
"Evening Grosbeak",2015,0,0,56.675
"Evening Grosbeak",2016,0,0,27.975
"Evening Grosbeak",2017,0,0,40.62
"Evening Grosbeak",2018,0,0,38.45
"Evening Grosbeak",2019,2,0.0449791971213314,44.465
"Evening Grosbeak",2020,9.5,0.166214679380632,57.155
"Evening Grosbeak",2021,0,0,56.2
"Field Sparrow",1971,0,0,37
"Field Sparrow",1972,0,0,53.5
"Field Sparrow",1973,0,0,45
"Field Sparrow",1974,1,0.0202020202020202,49.5
"Field Sparrow",1975,0,0,37
"Field Sparrow",1976,2,0.0269360269360269,74.25
"Field Sparrow",1977,0,0,71.5
"Field Sparrow",1978,0,0,73
"Field Sparrow",1979,0,0,73.25
"Field Sparrow",1980,0,0,74
"Field Sparrow",1981,0,0,80.25
"Field Sparrow",1982,0,0,61.9
"Field Sparrow",1983,0,0,72.75
"Field Sparrow",1984,0,0,41
"Field Sparrow",1985,0,0,36.5
"Field Sparrow",1986,0,0,53.25
"Field Sparrow",1987,1,0.0273972602739726,36.5
"Field Sparrow",1988,0,0,46.5
"Field Sparrow",1989,0,0,30
"Field Sparrow",1990,0,0,41
"Field Sparrow",1991,0,0,47
"Field Sparrow",1992,0,0,50
"Field Sparrow",1993,0,0,45
